frame,x,y
0,893,254
1,893,254
2,893,254
3,893,254
4,893,254
6,893,254
7,893,254
8,893,254
9,893,254
10,893,254
11,893,254
12,893,254
13,893,254
14,893,254
15,893,252
16,893,252
17,893,252
18,893,252
19,893,252
20,893,252
21,893,252
22,893,252
23,893,252
24,893,252
25,896,257
26,1306,525
27,1511,627
28,1597,654
29,1598,662
30,1605,746
31,1787,888
32,1807,906
33,1802,908
34,1799,916
35,1796,926
36,1796,936
37,1796,936
38,1797,936
39,1797,936
40,1797,936
41,1797,936
42,1796,935
43,1796,935
44,1796,935
45,1796,935
46,1796,935
47,1796,935
48,1796,936
49,1796,936
50,1796,936
51,1796,936
52,1796,936
53,1796,936
54,1796,935
55,1796,936
56,1796,936
57,1796,936
58,1796,936
59,1796,936
60,1796,936
61,1796,936
62,1796,936
63,1796,936
64,1796,936
65,1796,936
66,1796,936
67,1796,936
68,1796,936
69,1796,936
70,1796,936
71,1797,950
72,1796,953
73,1796,953
74,1796,953
75,1796,953
76,1796,950
77,1796,950
78,1796,950
79,1797,950
80,1797,950
81,1797,950
82,1797,950
83,1797,950
84,1799,951
85,1796,950
86,1796,951
87,1796,951
88,1796,951
89,1796,950
90,1796,950
91,1796,951
92,1796,951
93,1796,951
94,1796,951
95,1796,951
96,1796,951
97,1796,951
98,1797,950
99,1797,950
100,1797,950
101,1797,950
