frame,x,y
0,987,54
1,987,54
2,987,54
3,987,56
4,987,56
5,987,56
6,987,56
7,987,54
8,987,54
9,987,54
10,990,76
11,1099,364
12,1278,718
13,1364,845
14,1578,985
15,1706,1017
16,1745,985
17,1762,980
18,1801,1002
19,1820,995
20,1823,999
21,1823,999
22,1823,1002
23,1823,1000
24,1823,997
25,1823,997
26,1823,995
27,1564,946
28,598,774
29,0,581
30,2,552
31,3,513
32,30,493
33,61,482
34,117,477
35,127,477
36,132,479
37,132,479
38,132,484
39,132,484
40,132,482
41,132,482
42,132,482
43,132,482
44,132,482
45,132,482
46,134,486
47,134,486
48,134,486
49,134,486
50,134,486
51,134,486
52,134,486
53,134,482
54,134,482
55,134,482
56,134,482
57,134,482
58,134,482
59,134,482
60,134,482
61,134,482
62,134,482
63,134,482
64,134,482
65,134,482
66,134,482
67,134,482
68,134,482
69,134,482
70,134,482
71,134,482
72,134,482
73,132,479
74,132,479
75,132,479
76,132,479
77,132,479
78,132,479
79,132,479
80,132,479
81,132,479
82,132,479
83,132,479
84,132,479
85,132,479
86,132,479
87,132,479
88,132,479
89,132,479
90,201,484
91,267,508
92,232,545
93,362,594
94,711,460
95,840,364
96,863,339
97,879,295
98,836,281
99,835,281
100,828,273
101,828,271
102,828,273
103,824,273
104,276,469
105,2,609
106,3,616
107,27,584
108,80,548
109,105,528
110,129,518
111,139,508
112,139,508
113,142,503
114,147,493
115,147,494
116,147,494
117,147,494
118,147,494
119,147,494
120,139,557
121,142,604
122,144,625
123,156,708
124,163,777
125,164,782
126,178,757
127,178,731
128,179,733
129,179,731
130,179,731
131,179,731
132,179,731
133,179,731
134,179,731
135,179,731
136,179,731
137,179,731
138,179,731
139,179,730
140,179,730
141,179,730
142,179,731
143,179,731
144,179,731
145,179,731
146,179,731
147,178,728
148,178,728
149,178,728
150,178,730
151,178,730
152,178,730
153,178,730
154,249,713
155,562,697
156,748,713
157,882,752
158,1028,782
159,1036,779
160,1077,753
161,1075,752
162,1077,752
163,1077,752
164,1077,753
165,1087,747
166,1087,743
167,1092,736
168,1097,733
169,1095,736
170,1095,736
171,1112,723
172,1146,714
173,1198,714
174,1198,716
175,1198,714
176,1195,719
177,1187,731
178,1185,731
179,1185,731
180,1170,735
181,1170,733
182,1170,733
183,1170,733
184,1170,733
185,1168,738
186,1168,736
187,1168,736
188,1168,740
189,1168,740
190,1168,740
191,1221,762
192,1347,826
193,1449,882
194,1606,924
195,1884,978
196,1896,980
197,1901,999
198,1881,1024
199,1860,1019
200,1854,1009
201,1854,1011
202,1855,1012
203,1854,1012
204,1854,1012
205,1854,1012
206,1854,1012
207,1855,1014
208,1855,1014
209,1854,1012
210,1854,1012
211,1854,1012
212,1854,1012
213,1855,1014
214,1855,1014
215,1855,1012
216,1855,1012
217,1855,1012
218,1855,1012
219,1855,1011
220,1855,1011
221,1855,1011
222,1855,1011
223,1855,1012
224,1855,1012
225,1855,1012
226,1855,1011
227,1855,1011
228,1855,1011
229,1855,1011
230,1855,1011
231,1855,1011
232,1855,1011
233,1855,1011
234,1855,1011
235,1855,1011
