frame,x,y
0,860,377
1,860,377
2,860,377
3,858,377
4,858,377
5,858,377
6,858,377
7,858,377
8,858,377
9,858,377
10,858,377
11,858,377
12,858,377
13,858,377
14,858,377
15,858,377
16,1022,381
17,1488,379
18,1520,384
19,1527,391
20,1547,403
21,1557,416
22,1557,418
23,1640,403
24,1645,396
25,1639,398
26,1623,396
27,1623,396
28,1610,393
29,1605,393
30,1603,393
31,1603,393
32,1601,396
33,1601,396
34,1601,396
35,1601,396
36,1601,396
37,1601,396
38,1601,396
39,1601,396
40,1601,396
41,1603,398
42,1603,398
43,1600,401
44,1605,437
45,1620,499
46,1627,697
47,1645,819
48,1647,882
49,1645,897
50,1645,897
51,1645,897
52,1645,897
53,1645,897
54,1637,515
55,1623,444
56,1608,396
57,1608,388
58,1608,394
59,1606,391
60,1606,393
61,1576,394
62,1573,394
63,1573,394
64,1573,394
65,1573,394
66,1573,394
67,1573,394
68,1573,394
69,1578,401
70,1576,406
71,1581,408
72,1605,408
73,1600,406
74,1600,406
75,1605,394
76,1615,393
77,1700,391
78,1750,389
79,1767,393
80,1784,393
81,1788,394
82,1794,394
83,1793,394
84,1793,394
85,1793,394
86,1767,401
87,1579,428
88,1234,515
89,1080,570
90,992,579
91,950,589
92,945,591
93,928,596
94,926,596
95,902,592
96,696,518
97,655,508
98,628,489
99,562,440
