frame,x,y
0,1761,540
1,1755,557
2,1755,559
3,1715,543
4,1696,537
5,1696,535
6,1696,526
7,1696,528
8,1696,528
9,1698,533
10,1737,576
11,1735,655
12,1732,755
13,1735,769
14,1747,787
15,1764,792
16,1766,796
17,1766,796
18,1766,796
19,1762,752
20,1674,317
21,1676,295
22,1674,296
23,1657,318
24,1657,318
25,1659,325
26,1659,325
27,1661,340
28,1659,347
29,1667,355
30,1678,332
31,1678,333
32,1676,381
33,1679,396
34,1676,408
35,1678,411
36,1678,411
37,1678,411
38,1672,399
39,1672,393
40,1672,393
41,1672,393
42,1573,554
43,1495,686
44,1469,753
45,1459,767
46,1459,777
47,1459,779
48,1466,770
49,1466,770
50,1466,763
51,1332,699
52,1190,613
53,1187,596
54,1060,589
55,1044,589
56,1011,581
57,1006,576
58,1034,576
59,1573,704
60,1723,748
61,1718,767
62,1711,769
63,1711,769
64,1711,762
65,1654,660
66,1634,618
