frame,x,y
0,95,337
1,95,337
2,95,337
3,95,337
4,95,337
5,93,337
6,90,336
7,88,335
8,81,333
9,81,333
10,80,332
11,80,331
12,80,331
13,80,331
14,80,331
15,80,331
16,80,331
17,80,331
18,80,331
19,80,331
20,80,331
21,80,331
22,80,331
23,80,331
24,80,331
25,80,331
26,80,331
27,80,331
28,80,331
29,80,331
30,80,331
31,80,331
32,80,331
33,80,331
34,80,331
35,80,331
36,80,331
37,80,331
38,80,331
39,80,331
40,80,331
41,80,331
42,80,332
43,80,333
44,80,333
45,80,333
46,93,345
47,93,345
48,108,353
49,117,362
50,120,364
51,151,380
52,170,389
53,184,396
54,193,401
55,193,401
56,218,415
57,229,417
58,235,418
59,238,418
60,241,417
61,245,416
62,248,415
63,253,414
64,253,413
65,253,413
66,253,413
67,254,413
68,256,413
69,259,412
70,259,412
71,260,412
72,260,412
73,264,410
74,264,410
75,265,410
76,265,410
77,265,409
78,265,407
79,265,406
80,265,406
81,265,406
82,265,406
83,264,406
84,262,407
85,262,408
86,262,408
87,260,413
88,260,413
89,260,413
90,260,412
91,259,410
92,258,402
93,257,397
94,257,394
95,256,392
96,256,391
97,256,390
98,255,389
99,255,388
100,255,388
101,255,388
102,255,388
103,255,388
104,255,388
105,255,388
106,255,388
107,255,388
108,255,388
109,255,388
110,255,388
111,255,388
112,255,388
113,255,388
114,255,388
115,255,388
116,255,388
117,255,388
118,255,388
119,255,388
120,255,388
121,255,388
122,255,388
123,255,388
124,255,388
125,255,389
126,256,390
127,256,390
128,256,390
129,256,390
130,257,390
131,257,390
132,257,390
133,257,390
134,258,394
135,260,399
136,264,442
137,264,442
138,267,456
139,269,461
140,269,461
141,272,479
142,272,479
143,272,479
144,250,567
145,250,572
146,250,573
147,250,574
148,250,574
149,242,590
150,232,596
151,222,602
152,222,602
153,210,609
154,204,612
155,204,612
156,202,613
157,199,618
158,198,623
159,197,629
160,196,633
161,196,633
162,196,633
163,196,635
164,181,666
165,181,666
166,175,671
167,175,671
168,173,672
169,170,681
170,170,681
171,163,698
172,157,704
173,154,708
174,148,714
175,148,714
176,141,719
177,129,737
178,125,744
179,125,744
