frame,x,y
0,474,118
1,488,113
2,489,117
3,504,102
4,508,103
5,508,100
6,513,100
7,430,151
8,317,147
9,227,124
10,137,102
11,137,100
12,110,78
13,98,61
14,90,54
15,86,52
16,91,52
17,296,68
18,430,91
19,460,86
20,467,88
21,474,74
22,474,78
23,474,76
24,471,105
25,469,112
26,469,122
27,467,122
28,467,122
29,467,124
30,467,124
31,467,124
32,467,124
33,467,124
34,467,124
35,476,113
36,479,98
37,445,91
38,411,83
39,449,80
40,430,85
41,459,85
42,455,86
43,455,91
44,488,466
45,481,518
46,472,528
47,464,554
48,462,552
49,462,554
50,462,554
51,464,554
52,472,540
53,476,533
54,471,535
55,433,559
56,430,560
57,430,560
58,430,560
59,472,484
