frame,x,y
0,1408,489
1,1517,472
2,1546,472
3,1549,471
4,1534,481
5,1530,484
6,1530,488
7,843,548
8,640,564
9,550,567
10,521,569
11,542,570
12,596,570
13,591,569
14,584,572
15,579,572
16,567,577
17,555,584
18,550,584
19,560,576
20,570,570
21,570,567
22,638,533
23,782,494
24,784,493
25,801,481
26,821,479
27,824,477
28,799,486
29,794,489
30,811,474
31,917,459
32,895,467
33,885,471
34,884,467
35,884,467
36,889,467
37,892,466
38,890,467
39,892,466
40,889,466
41,884,467
42,880,464
43,880,466
44,879,460
45,879,459
46,879,459
47,879,459
48,879,464
49,875,464
50,872,471
51,872,474
52,879,501
53,887,523
54,899,535
55,901,550
56,901,557
57,899,564
58,901,570
59,901,570
60,904,572
61,926,515
62,928,516
63,928,515
64,943,503
