frame,x,y
0,894,818
1,977,791
2,1006,784
3,1014,770
4,1002,752
5,945,716
6,853,594
7,851,493
8,858,450
9,860,422
10,853,394
11,858,381
12,857,379
13,857,379
14,857,377
15,857,377
16,857,377
17,857,377
18,857,377
19,862,457
20,914,640
21,924,691
22,929,731
23,928,731
24,928,731
25,928,731
26,928,731
27,928,730
28,928,730
29,928,730
30,928,726
31,934,726
32,933,726
33,933,726
34,933,726
35,933,726
36,931,723
37,931,723
38,931,723
39,931,723
40,931,723
41,931,723
42,931,723
43,1077,789
44,1581,916
45,1801,958
46,1847,960
47,1849,963
48,1849,963
49,1849,963
50,1849,963
51,1849,963
52,1852,963
53,1849,960
54,1849,960
55,1849,960
56,1849,960
57,1850,962
58,1850,962
59,1850,962
60,1850,962
61,1850,962
62,1849,960
63,1849,960
64,1849,960
