frame,x,y
0,1691,533
1,1691,533
2,1696,559
3,1696,559
4,1705,567
5,1705,569
6,1661,567
7,1224,523
8,1107,516
9,1065,520
10,1068,494
11,1109,467
12,1105,466
13,1105,460
14,1105,440
15,1105,438
16,1183,396
17,1182,394
18,1176,394
19,1083,389
20,1082,386
21,1080,394
22,1022,403
23,1006,423
24,865,513
25,846,526
26,916,521
27,1158,486
28,1116,496
29,884,499
30,882,498
31,894,501
32,879,540
33,1004,518
34,1158,489
35,1171,489
36,782,496
37,564,499
38,709,474
39,713,508
40,713,510
41,704,554
42,694,569
43,936,532
44,1066,506
45,1066,508
46,838,577
47,760,623
48,721,652
49,753,650
50,1004,601
51,965,604
52,955,604
53,955,606
54,879,603
55,879,603
56,879,598
57,939,516
58,943,511
59,948,513
60,975,511
61,1012,515
62,1036,521
63,1182,554
64,1209,567
65,1072,567
66,1068,569
67,1307,581
68,1427,635
69,1442,652
70,1464,679
71,1478,706
72,1478,714
73,1479,713
74,1481,716
75,1481,714
76,1474,716
77,1346,714
78,1170,657
79,1082,608
