frame,x,y
0,1036,626
1,1039,636
2,1041,646
3,1043,653
4,1044,659
5,1044,663
6,1044,663
7,1044,663
8,1044,668
9,1044,673
10,1044,677
11,1044,677
12,1044,679
13,1048,682
14,1048,683
15,1049,685
16,1051,690
17,1051,691
18,1052,693
19,1053,698
20,1054,701
21,1054,703
22,1054,705
23,1054,708
24,1054,709
25,1055,710
26,1055,710
27,1055,710
28,1055,710
29,1055,710
30,1055,710
31,1055,710
32,1055,710
33,1055,710
34,1055,710
35,1055,710
36,1055,710
37,1055,710
38,1055,710
39,1055,710
40,1055,710
41,1055,710
42,1055,710
43,1055,710
44,1055,710
45,1055,710
46,1055,710
47,1055,710
48,1055,710
49,1055,710
50,1055,710
51,1055,710
52,1055,710
53,1055,710
54,1055,710
55,1055,710
56,1055,710
57,1055,710
58,1055,710
59,1055,710
60,1055,710
61,1056,710
62,1056,710
63,1056,710
64,1056,710
65,1056,709
66,1056,708
67,1056,706
68,1056,706
69,1056,706
70,1056,705
71,1056,705
72,1056,705
73,1056,705
74,1056,703
75,1056,701
76,1056,701
77,1056,700
78,1056,698
79,1055,696
80,1055,694
81,1055,691
82,1054,688
83,1053,679
84,1050,667
85,1049,663
86,1048,649
87,1045,635
88,1041,598
89,1041,587
90,1040,562
91,1040,546
92,1035,523
93,1034,516
94,1030,509
95,1024,505
96,1017,505
97,1009,498
98,1004,489
99,1000,483
100,999,481
101,997,476
102,999,459
103,1010,413
104,1027,364
105,1034,340
106,1038,328
107,1043,310
108,1044,304
109,1044,301
110,1044,301
111,1044,293
112,1045,289
113,1045,285
114,1048,277
115,1050,270
116,1051,266
117,1052,262
118,1052,261
119,1052,261
120,1052,260
121,1052,259
122,1052,257
123,1052,257
124,1052,256
125,1052,255
126,1052,255
127,1052,255
128,1053,255
129,1053,255
130,1053,255
131,1053,254
132,1053,254
133,1053,254
134,1053,254
135,1053,254
136,1053,254
137,1053,254
138,1053,254
139,1053,254
140,1053,254
141,1053,254
142,1053,254
143,1053,254
144,1053,254
145,1053,254
146,1053,254
147,1053,254
148,1053,254
149,1053,254
150,1053,254
151,1053,254
152,1053,254
153,1053,254
154,1053,254
155,1053,254
156,1053,254
157,1053,254
158,1053,254
159,1053,254
160,1053,254
161,1053,254
162,1053,254
163,1053,254
164,1053,254
165,1053,254
166,1053,254
167,1053,254
168,1053,254
169,1053,254
170,1053,254
171,1053,255
172,1052,257
173,1051,260
174,1049,264
175,1046,266
176,1045,268
177,1044,271
178,1042,273
179,1041,276
180,1040,277
181,1039,280
182,1038,282
183,1036,283
184,1034,286
185,1034,287
186,1033,288
187,1033,288
188,1033,290
189,1032,290
190,1032,291
191,1032,292
192,1031,293
193,1031,294
194,1031,294
195,1030,294
196,1030,294
197,1030,294
198,1030,294
199,1030,294
200,1030,294
201,1030,294
202,1030,294
203,1030,294
204,1030,294
205,1030,294
206,1030,294
207,1030,294
208,1030,294
209,1030,294
210,1030,294
211,1030,294
212,1030,294
213,1030,294
214,1030,294
215,1030,294
216,1030,294
217,1030,294
218,1030,294
219,1030,294
220,1030,294
221,1030,294
222,1030,294
223,1030,294
224,1030,294
225,1030,294
226,1030,294
227,1030,294
228,1030,294
229,1030,294
230,1030,294
231,1030,294
232,1030,294
233,1030,294
234,1030,294
235,1030,294
236,1030,294
237,1030,294
238,1030,294
239,1030,294
240,1030,294
241,1030,294
242,1030,294
243,1030,294
244,1030,294
245,1030,294
246,1030,294
247,1030,294
248,1030,294
249,1030,294
250,1030,294
251,1030,294
252,1030,294
253,1030,294
254,1030,294
255,1030,294
256,1030,296
257,1032,297
258,1033,297
259,1034,298
260,1035,299
261,1036,299
262,1036,300
263,1038,300
264,1038,300
265,1038,300
266,1038,300
267,1038,300
268,1038,300
269,1038,300
270,1038,301
271,1038,301
272,1038,302
273,1036,303
274,1036,304
275,1035,306
276,1034,306
277,1033,307
278,1033,308
279,1032,309
280,1031,309
281,1031,310
282,1030,311
283,1029,312
284,1029,312
285,1027,313
286,1027,313
287,1024,314
288,1023,317
289,1023,318
290,1022,318
291,1020,321
292,1020,322
293,1019,324
294,1018,327
295,1017,329
296,1017,331
297,1017,336
298,1017,343
299,1017,345
300,1017,349
301,1017,351
302,1017,353
303,1017,355
304,1017,357
305,1017,360
306,1017,360
307,1017,360
308,1017,361
309,1017,361
310,1017,362
311,1017,362
312,1017,362
313,1017,362
314,1017,362
315,1017,362
316,1017,362
317,1017,362
318,1017,363
319,1015,363
320,1015,364
321,1014,366
322,1013,367
323,1013,368
324,1013,368
325,1013,372
326,1013,373
327,1013,375
328,1013,376
329,1013,380
330,1013,380
331,1013,384
332,1013,385
333,1013,387
334,1013,387
335,1013,394
336,1013,396
337,1013,396
338,1012,398
339,1012,398
340,1012,398
341,1012,398
342,1012,398
343,1012,398
