frame,x,y
0,743,232
1,743,232
2,743,232
3,743,232
4,743,232
5,743,233
6,743,233
7,743,234
8,743,234
9,743,234
10,743,235
11,743,235
12,743,236
13,744,236
14,744,237
15,744,237
16,744,237
17,744,237
18,744,238
19,744,238
20,744,238
21,744,238
22,744,239
23,744,239
24,744,240
25,744,240
26,743,241
27,743,241
28,743,241
29,743,241
30,743,241
31,743,241
32,743,241
33,743,241
34,743,241
35,743,241
36,743,241
37,743,241
38,743,241
39,726,241
40,711,242
41,685,249
42,643,264
43,607,276
44,590,283
45,579,287
46,573,290
47,572,290
48,571,290
49,567,292
50,562,294
51,556,297
52,549,302
53,530,310
54,519,314
55,510,318
56,502,321
57,498,323
58,496,324
59,495,325
60,492,326
61,491,327
62,489,329
63,485,331
64,483,333
65,483,333
66,482,334
67,482,334
68,481,335
69,480,335
70,478,336
71,478,336
72,478,336
73,478,337
74,478,337
75,478,337
76,478,337
77,478,337
78,478,337
79,478,337
80,478,337
81,478,337
82,478,337
83,478,337
84,478,337
85,478,337
86,478,337
87,477,337
88,467,333
89,444,315
90,340,205
91,326,188
92,307,165
93,307,165
94,300,158
95,300,158
96,300,158
97,300,158
98,300,158
99,300,158
100,300,158
101,300,158
102,300,158
103,295,158
104,284,154
105,259,145
106,218,127
107,205,121
108,196,116
109,190,113
110,185,110
111,181,108
112,176,106
113,166,102
114,159,100
115,149,99
116,141,96
117,119,89
118,108,81
119,101,76
120,97,71
121,96,70
122,94,69
123,90,67
124,86,64
125,81,61
126,76,59
127,65,57
128,58,55
129,52,51
130,45,47
131,43,45
132,43,45
133,43,44
134,43,44
135,43,45
136,43,46
137,43,46
138,45,46
139,49,46
140,52,49
141,59,55
142,62,59
143,64,62
144,65,63
145,65,64
146,65,64
147,65,64
148,65,64
149,65,64
150,65,64
151,65,64
152,65,64
153,65,64
154,65,64
155,65,64
156,65,64
157,65,64
158,65,64
159,65,64
160,65,64
161,65,64
162,65,64
163,65,64
164,65,64
165,65,64
166,65,64
167,65,64
168,65,64
169,66,64
170,88,74
171,158,114
172,276,178
