frame,x,y
0,1131,735
1,1212,601
2,1007,482
3,1046,506
4,1107,650
5,1139,703
6,1221,765
7,1217,760
8,1243,763
9,1243,760
10,1243,757
11,1243,758
12,1244,760
13,1244,763
14,1244,763
15,1246,762
16,1246,762
17,1246,762
18,1246,763
19,1246,763
20,1246,763
21,1246,763
22,1236,757
23,1236,757
24,1236,757
25,1236,757
26,1236,757
27,1236,757
28,1236,757
29,1236,757
30,1236,757
31,1236,757
32,1236,757
33,1236,757
34,1236,757
35,1236,757
36,1236,757
37,1236,757
38,1236,757
39,1236,757
40,1236,757
41,1236,757
42,1236,757
43,1236,757
44,1236,757
45,1236,757
46,1236,757
47,1236,757
48,1236,757
49,1236,757
50,1236,757
51,1236,757
52,1249,753
53,1256,758
54,1256,758
55,1256,758
56,1256,758
57,1256,758
58,1256,758
59,1258,760
60,1258,760
61,1258,760
62,1258,760
63,1258,760
64,1258,765
65,1258,765
66,1258,765
67,1258,765
68,1259,763
69,1259,763
