frame,x,y
0,801,322
1,799,337
2,765,308
3,733,300
4,731,298
5,731,298
6,731,298
7,731,298
8,731,298
9,730,293
10,731,308
11,814,430
12,857,515
13,894,567
14,921,626
15,919,733
16,887,799
17,884,851
18,884,855
19,884,855
20,884,855
21,884,855
22,884,855
23,884,855
24,867,760
25,642,416
26,613,377
27,616,357
28,648,379
29,662,383
30,664,388
31,664,388
32,662,386
33,662,386
34,662,386
35,662,386
36,662,386
37,662,386
38,873,482
39,1303,557
40,1674,723
41,1784,823
42,1784,857
43,1788,897
44,1786,926
45,1789,943
46,1791,946
47,1798,953
48,1798,953
49,1796,950
50,1796,950
51,1796,950
52,1796,950
53,1796,950
54,1796,950
