frame,x,y
0,1563,281
1,1583,273
2,1583,271
3,1541,371
4,1536,573
5,1530,619
6,1470,639
7,1439,654
8,1424,645
9,1414,567
10,1411,552
11,1404,540
12,1403,525
13,1403,525
14,1403,525
15,1403,525
16,1406,532
17,1414,533
18,1414,535
19,1414,533
20,1414,533
21,1414,533
22,1414,533
23,1414,533
24,1414,533
25,1438,593
26,1461,724
27,1473,811
28,1471,821
29,1476,846
30,1493,886
31,1505,983
32,1505,1005
33,1505,1005
34,1505,1006
35,1505,1006
36,1508,1001
37,1505,993
38,1321,844
39,1090,632
40,1023,619
41,1001,615
42,956,607
43,950,600
44,951,599
45,950,595
46,948,588
47,906,436
48,836,346
49,797,353
