frame,x,y
0,1371,411
1,1373,411
2,1369,410
3,1369,410
4,1369,410
5,1373,410
6,1410,418
7,1540,425
8,1561,433
9,1564,437
10,1566,438
11,1564,438
12,1564,435
13,1562,437
14,1566,437
15,1569,440
16,1574,454
17,1363,488
18,1131,526
19,1117,540
20,1104,564
21,1082,579
22,1039,579
23,1038,574
24,1036,574
25,987,577
26,984,579
27,980,577
28,945,586
29,951,582
30,955,581
31,956,582
32,958,584
33,955,582
34,728,598
35,689,581
36,655,574
37,653,574
38,664,550
39,664,547
40,658,543
41,658,542
42,658,542
43,658,540
44,658,540
45,655,547
46,667,548
47,677,550
48,677,548
49,677,547
50,677,548
51,681,537
52,750,359
53,741,393
54,716,491
55,697,510
56,686,515
57,677,554
58,801,523
59,1302,208
60,1305,198
61,1298,196
62,1219,220
63,1171,251
64,1197,257
65,1222,345
66,1056,455
67,1055,469
68,1050,464
69,1050,469
70,1031,484
71,948,518
72,870,533
73,865,535
74,828,537
75,797,538
76,848,533
77,1234,528
78,1314,510
79,1329,493
80,1358,486
81,1358,489
82,1358,491
83,1358,489
84,1358,488
85,1319,493
86,1258,499
87,1236,501
88,596,548
89,525,552
90,484,550
91,388,552
92,354,543
93,352,521
94,355,510
95,357,508
96,376,537
97,386,538
98,386,535
99,394,535
100,411,535
101,415,535
102,415,535
103,415,533
104,413,533
105,413,535
106,411,535
107,411,535
108,411,535
109,406,537
110,405,538
111,405,538
112,405,538
113,405,538
114,405,538
115,405,538
116,398,530
117,399,532
118,399,528
119,399,526
120,399,523
121,403,521
122,403,520
123,405,523
124,405,521
125,403,520
126,403,520
127,403,520
128,403,520
129,403,520
130,401,523
131,482,518
132,604,516
133,638,516
134,858,516
135,899,548
136,929,548
137,928,555
138,923,559
139,916,570
140,914,570
141,914,572
142,912,576
143,904,577
144,804,560
145,733,547
146,719,542
147,719,540
148,719,542
149,719,542
