frame,x,y
0,70,309
1,70,309
2,70,309
3,70,309
4,70,309
5,70,309
6,70,309
7,70,309
8,70,309
9,70,309
10,70,309
11,70,309
12,70,309
13,70,309
14,70,309
15,70,309
16,70,309
17,70,309
18,70,309
19,70,309
20,70,309
21,70,309
22,70,309
23,70,309
24,70,309
25,70,309
26,70,309
27,70,309
28,70,309
29,70,309
30,70,309
31,70,309
32,70,309
33,70,309
34,70,309
35,70,309
36,70,309
37,70,309
38,70,309
39,70,309
40,70,309
41,70,309
42,70,309
43,70,309
44,70,309
45,70,309
46,70,309
47,70,309
48,70,309
49,70,309
50,70,309
51,70,309
52,70,309
53,70,309
54,70,309
55,70,309
56,70,309
57,70,309
58,70,309
59,70,309
60,70,309
61,70,309
62,70,309
63,70,309
64,70,309
65,70,309
66,70,309
67,70,309
68,70,309
69,70,309
70,70,309
71,70,309
72,70,309
73,70,309
74,70,309
75,70,309
76,70,309
77,70,309
78,70,309
79,70,309
80,70,309
81,70,309
82,70,309
83,70,309
84,70,309
85,70,309
86,70,309
87,70,309
88,70,309
89,70,309
90,70,309
91,70,309
92,70,309
93,70,309
94,70,309
95,70,309
96,70,309
97,70,309
98,70,309
99,70,309
100,70,309
101,70,309
102,70,309
103,70,309
104,70,309
105,70,309
106,70,309
107,70,309
108,70,309
109,70,309
110,70,309
111,70,309
112,70,309
113,70,309
114,70,309
115,70,309
116,70,309
117,70,309
118,70,309
119,70,309
120,70,309
121,70,309
122,70,309
123,70,309
124,70,309
125,70,309
126,70,309
127,70,309
128,70,309
129,70,309
130,70,309
131,70,309
132,70,309
133,70,309
134,70,309
135,70,309
136,70,309
137,70,309
138,70,309
139,70,309
140,70,309
141,70,309
142,70,309
143,70,309
144,70,309
145,70,309
146,70,309
147,71,309
148,74,309
149,74,310
150,75,311
151,75,311
152,75,311
153,75,311
154,76,311
155,76,311
156,77,311
157,77,311
158,77,311
159,77,311
160,77,311
161,77,311
162,77,311
163,77,311
164,77,311
165,77,311
166,77,311
167,77,311
168,77,311
169,77,311
170,77,311
171,77,311
172,77,311
173,77,311
174,77,311
175,77,311
176,77,311
177,77,311
178,77,311
179,77,311
180,77,311
181,77,311
182,77,311
183,77,311
184,77,311
185,77,311
186,77,311
187,77,311
188,77,311
189,77,311
190,77,311
191,77,311
192,77,311
193,77,309
194,77,308
195,75,302
196,73,299
197,68,291
198,64,279
199,63,277
200,61,272
201,60,269
202,59,268
203,58,265
204,58,265
205,58,265
206,58,261
207,58,260
208,58,259
209,58,257
210,58,257
211,63,250
212,63,250
213,67,246
214,68,246
215,71,244
216,74,243
217,75,243
218,75,243
219,75,243
220,75,243
221,75,243
222,75,243
223,75,241
224,75,241
225,75,241
226,75,241
227,75,241
228,75,241
229,75,241
230,75,241
231,75,241
232,75,241
233,75,241
234,75,241
235,75,241
236,75,241
237,75,241
238,75,241
239,75,241
240,75,241
241,75,241
242,75,241
243,75,241
244,75,241
245,75,241
246,75,241
247,75,241
248,75,241
249,75,241
250,75,241
251,75,241
252,75,241
253,75,241
254,75,241
255,75,241
256,75,241
257,75,241
258,75,241
259,75,241
260,75,241
261,75,241
262,75,243
263,75,244
264,75,244
265,75,245
266,75,246
267,75,248
268,75,248
269,75,250
270,75,251
271,75,253
272,75,255
273,75,256
274,75,256
275,75,257
276,75,258
277,75,259
278,75,261
279,75,261
280,74,262
281,74,265
282,73,267
283,73,268
284,73,270
285,73,271
286,73,272
287,73,273
288,73,276
289,73,277
290,73,278
291,73,278
292,73,279
293,73,279
294,73,280
295,73,282
296,73,282
297,73,283
298,73,286
299,73,286
300,73,290
301,73,292
302,73,296
303,73,298
304,74,301
305,74,308
306,74,311
307,74,311
308,75,319
309,75,319
310,76,323
311,76,325
312,76,329
313,76,331
314,78,338
315,78,338
316,79,344
317,81,349
318,84,356
319,85,363
320,87,372
321,87,372
322,87,377
323,88,378
324,89,384
325,89,385
326,89,385
327,89,386
328,89,387
329,89,389
330,89,389
331,89,391
332,89,392
333,90,393
334,90,393
335,90,394
336,90,394
337,90,394
338,90,394
339,90,394
340,90,394
341,90,394
342,90,394
343,90,394
344,90,394
345,90,394
346,90,394
347,90,394
348,90,394
349,90,394
350,90,394
351,90,394
352,90,394
353,90,394
354,90,394
355,90,394
356,89,394
357,87,394
358,87,394
359,86,396
360,86,396
361,86,396
362,84,398
