frame,x,y
0,1303,289
1,1303,289
2,1305,295
3,1256,315
4,1243,320
5,1212,330
6,1170,344
7,1009,513
8,990,537
9,963,567
10,938,582
11,917,601
12,899,608
13,889,608
14,889,608
15,890,608
16,890,608
17,890,608
18,890,608
19,978,596
20,1127,540
21,1246,474
22,1283,460
23,1298,460
24,1298,466
25,1295,455
26,1300,410
27,1292,379
28,1287,376
29,1295,371
30,1325,349
31,1325,364
32,1331,366
33,1337,355
34,1327,335
35,1317,327
36,1317,323
37,1297,323
38,1210,330
39,1192,344
40,1182,384
41,1237,389
42,1317,376
43,1319,327
44,1256,301
45,1195,303
46,1066,366
47,1026,466
48,990,572
49,973,596
50,955,623
51,941,631
52,929,635
53,923,633
54,923,635
55,933,625
56,1144,450
57,1283,352
58,1278,352
59,902,481
60,916,466
61,1019,389
62,887,530
63,923,494
64,1117,366
65,1043,383
66,1280,379
67,1331,406
68,1322,444
69,1319,464
70,1315,506
71,1309,555
72,1309,557
73,1307,555
74,1307,562
75,1307,564
76,1307,564
77,1307,564
78,1303,567
79,1303,569
80,1302,576
81,1302,576
82,1302,576
83,1293,581
84,1292,576
85,1293,576
86,1293,576
87,1293,577
88,1283,579
89,1281,579
90,1268,577
91,1241,579
92,1204,577
93,1275,577
94,1314,574
95,1292,577
96,1288,577
97,1288,577
98,1288,577
99,1280,577
100,1283,576
101,1281,576
102,1241,572
103,1204,579
104,1114,596
105,797,640
106,601,689
107,596,704
108,589,728
109,565,745
110,550,747
111,547,747
112,538,757
113,538,762
114,540,765
115,540,765
116,540,765
117,543,760
118,543,760
119,542,758
120,543,760
121,543,758
122,543,758
123,543,758
124,543,758
125,548,752
126,557,743
127,777,616
128,819,598
129,862,581
130,931,574
131,931,574
132,934,567
133,934,564
134,936,559
135,936,559
136,936,559
137,958,559
138,1214,557
139,1273,560
140,1273,562
141,1273,562
142,1278,567
143,1281,567
144,1280,570
145,1281,570
146,1281,570
147,1281,570
148,1281,570
149,1281,579
150,1243,592
151,1243,599
152,1127,628
153,1011,658
154,970,669
155,962,670
156,956,674
157,950,677
158,943,677
159,936,692
160,936,697
161,941,697
162,950,704
163,951,708
164,951,708
165,951,708
166,951,708
167,951,708
168,951,708
169,951,708
170,951,708
171,951,708
172,951,708
173,951,708
174,951,708
175,951,708
176,951,708
177,951,708
178,972,691
179,989,662
180,990,648
181,965,587
182,958,584
183,953,581
184,934,562
185,933,562
186,931,559
187,929,557
188,958,559
189,1007,565
190,1026,594
191,1044,616
192,1048,628
193,1050,630
194,1029,625
