frame,x,y
0,888,213
1,888,213
2,888,213
3,888,213
4,888,213
5,888,213
6,888,213
7,888,213
8,888,213
9,880,216
10,880,216
11,868,223
12,831,249
13,820,256
14,811,263
15,800,267
16,779,272
17,761,276
18,740,278
19,724,281
20,703,285
21,684,290
22,673,293
23,639,304
24,639,304
25,619,312
26,567,337
27,538,351
28,514,363
29,486,375
30,486,375
31,466,383
32,459,386
33,454,388
34,449,389
35,444,390
36,441,391
37,441,391
38,441,391
39,440,391
40,440,391
41,440,391
42,440,391
43,440,391
44,440,391
45,440,391
46,440,391
47,440,391
48,440,391
49,440,391
50,440,391
51,440,391
52,440,391
53,440,391
54,440,391
55,440,391
56,440,391
57,440,391
58,440,391
59,440,391
60,440,391
61,440,391
62,440,391
63,440,391
64,440,391
65,440,391
66,440,391
67,440,391
68,440,391
69,440,391
70,440,391
71,440,391
72,440,391
73,440,391
74,440,391
75,440,391
76,440,391
77,440,391
78,440,391
79,440,391
80,440,391
81,435,390
82,410,374
83,346,317
84,204,149
85,177,98
86,166,76
87,166,76
88,166,76
89,166,76
90,166,76
91,166,76
92,166,76
93,166,76
94,166,76
95,166,76
96,166,76
97,166,76
98,137,76
99,104,76
100,104,76
101,61,71
102,51,66
103,47,64
104,45,63
105,45,62
106,41,59
107,36,55
108,32,52
109,30,49
110,30,49
111,30,49
112,30,49
113,30,49
114,30,49
115,30,49
116,30,49
117,30,49
118,30,49
119,30,49
120,30,49
121,30,49
122,30,49
123,30,49
124,30,49
125,30,49
126,30,49
127,30,49
128,30,49
129,31,49
130,34,49
131,36,50
132,37,51
133,37,51
134,37,51
135,37,51
136,37,51
137,37,51
138,37,51
139,37,51
140,37,51
141,37,51
142,37,51
143,37,51
144,37,51
145,37,51
146,37,51
147,37,51
148,37,51
149,37,51
150,37,51
151,37,51
152,37,51
153,37,51
154,37,51
155,37,51
156,37,51
157,37,51
158,37,51
159,37,52
160,38,52
161,40,53
162,41,54
163,42,55
164,43,56
165,44,56
166,45,56
167,47,56
168,47,56
169,47,56
170,47,56
171,47,56
172,47,56
173,47,56
174,47,56
175,47,56
