frame,x,y
0,1239,564
1,824,501
2,785,464
3,653,374
4,653,367
5,653,340
6,658,335
7,647,327
8,647,323
9,648,327
10,664,327
11,934,296
12,1168,234
13,1207,234
14,1476,118
15,1588,85
16,1772,80
17,1581,139
18,1579,151
19,1581,163
20,1596,176
21,1598,179
22,1600,183
23,1600,185
24,1600,185
25,1600,185
26,1598,193
27,1515,288
28,1498,366
29,1493,352
30,1463,423
31,1434,530
32,1471,736
33,1508,860
34,1513,887
35,1540,917
36,1562,936
37,1561,936
38,1561,934
39,1564,938
40,1562,938
41,1430,851
42,1442,741
43,1495,510
44,1490,511
45,1490,506
46,1488,508
47,1488,508
48,1488,508
49,1490,511
50,1490,511
51,1490,511
52,1490,511
53,1490,511
54,1490,511
55,1490,511
56,1490,511
57,1488,511
58,1488,511
59,1488,511
60,1488,511
61,1488,511
62,1488,511
63,1488,511
64,1488,511
65,1486,511
66,1486,511
67,1486,511
68,1486,511
69,1486,511
70,1486,511
71,1486,511
72,1486,511
73,1486,511
74,1486,511
75,1486,511
76,1486,511
77,1486,511
78,1486,511
79,1486,511
80,1486,511
81,1486,511
82,1486,511
83,1486,511
84,1486,511
85,1486,511
86,1486,511
87,1486,511
88,1486,511
89,1486,511
90,1486,511
91,1486,511
92,1486,511
93,1486,511
94,1486,511
95,1486,511
96,1486,511
97,1486,511
98,1486,511
99,1486,511
100,1486,511
101,1486,511
102,1486,511
103,1486,510
104,1486,510
105,1486,510
106,1486,506
107,1486,506
108,1486,508
109,1486,508
110,1486,508
111,1486,508
112,1486,508
113,1486,508
114,1486,508
115,1486,508
116,1486,508
117,1486,508
118,1486,508
119,1486,508
120,1486,508
121,1486,508
122,1486,508
123,1486,508
124,1486,508
125,1486,508
126,1486,508
127,1486,508
128,1486,508
129,1486,508
130,1486,508
131,1486,508
132,1486,508
133,1486,508
134,1486,508
135,1486,508
136,1486,508
137,1486,508
138,1486,508
139,1486,508
140,1486,508
141,1486,508
142,1486,508
143,1486,508
144,1486,508
145,1486,508
146,1486,508
147,1486,508
148,1486,508
149,1486,508
150,1486,508
151,1486,508
152,1486,508
153,1486,508
154,1486,508
155,1486,508
156,1486,508
157,1486,508
158,1486,508
159,1486,508
160,1486,508
161,1486,508
162,1486,508
163,1486,508
164,1486,508
165,1486,508
166,1486,508
167,1485,510
168,1485,508
169,1474,511
170,1298,643
171,1298,645
172,1175,528
173,931,504
174,907,508
175,904,528
176,926,528
177,934,530
178,948,537
179,955,538
180,960,538
181,962,538
182,962,538
183,978,530
184,1400,322
185,1618,261
186,1632,247
187,1644,229
188,1645,230
189,1640,227
190,1640,223
191,1640,227
192,1640,227
193,1640,225
194,1640,229
195,1640,229
196,1640,229
197,1640,225
198,1640,227
199,1640,230
200,1640,229
201,1312,369
202,1036,472
203,1022,501
204,1019,508
205,990,516
206,990,518
207,992,518
208,992,520
209,992,520
210,992,520
211,992,520
212,992,520
213,992,520
214,992,520
215,992,520
216,992,520
217,992,520
218,992,520
219,992,520
220,875,694
221,875,692
222,875,692
223,875,692
224,875,692
225,895,660
226,934,604
227,931,570
228,923,550
229,933,547
230,938,545
231,934,547
232,934,547
233,928,582
234,921,616
235,924,625
236,955,653
237,1012,747
238,1016,757
239,1017,753
240,1011,755
241,1011,755
242,1011,755
243,1011,755
244,1011,755
245,1011,755
246,1011,755
247,1011,755
248,1011,755
249,1012,753
250,1012,753
251,1012,753
252,1012,753
253,1012,753
254,1012,753
255,1012,753
256,1012,753
257,1012,753
258,1012,753
259,1012,753
260,1012,753
261,1012,753
262,1012,753
263,1012,755
264,1012,755
265,1012,755
266,1012,755
267,1012,755
268,1012,755
269,1012,755
270,1012,755
271,1012,755
272,1012,755
273,1012,755
274,1012,755
275,1012,755
276,1012,755
277,1012,755
278,1012,755
279,1012,755
280,1012,755
281,1012,755
282,1012,755
283,1012,755
284,1012,755
285,1011,760
286,1011,760
287,1009,762
288,1009,762
289,1009,762
290,1009,762
291,1009,762
292,1009,762
293,1009,762
294,936,642
295,924,604
296,934,567
297,934,560
298,939,547
299,938,543
300,938,542
301,938,542
302,938,542
303,938,542
304,938,550
305,938,552
306,938,555
307,968,559
308,972,560
309,973,562
