frame,x,y
0,1388,555
1,1390,555
2,1378,550
3,1380,530
4,1383,526
5,1381,543
6,1383,620
7,1380,665
8,1380,694
9,1380,699
10,1380,701
11,1380,703
12,1380,703
13,1380,703
14,1380,703
15,1380,703
16,1380,703
17,1391,647
18,1386,631
19,1375,601
20,1371,584
21,1371,582
22,1371,582
23,1371,582
24,1375,587
25,1375,587
26,1373,582
27,1373,581
28,1376,596
29,1395,638
30,1398,655
31,1403,670
32,1410,697
33,1412,718
34,1420,740
35,1427,760
36,1430,767
37,1434,779
38,1435,787
39,1435,787
40,1435,787
41,1435,787
42,1435,787
43,1435,787
44,1435,787
45,1435,787
46,1435,787
47,1434,787
48,1298,703
49,1148,631
50,1124,621
51,1061,613
52,995,599
53,963,586
54,960,582
55,958,579
56,958,579
57,897,557
