frame,x,y
0,956,579
1,1112,570
2,1591,537
3,1527,533
4,1507,537
5,1510,552
6,1573,621
7,1584,714
8,1586,767
9,1578,797
10,1576,813
11,1576,814
12,1576,819
13,1574,833
14,1574,836
15,1581,833
16,1581,835
17,1601,753
18,1672,550
19,1672,548
20,1671,543
21,1659,496
22,1654,494
23,1654,493
24,1591,437
25,1608,403
26,1654,359
27,1662,355
28,1671,335
29,1654,328
30,1640,323
31,1662,323
32,1666,322
33,1642,320
34,1637,320
35,1534,410
36,1232,618
37,1224,636
38,1180,640
39,1102,648
40,1060,645
41,1060,645
42,1061,643
43,1016,626
44,939,579
45,924,567
46,926,565
47,960,562
48,960,564
49,958,569
50,958,570
51,994,498
52,1087,433
53,1092,418
54,1124,399
55,1127,398
56,1134,393
57,1138,384
58,1143,381
59,1143,379
60,1144,379
61,1144,379
62,1165,418
63,1210,494
64,1161,569
