frame,x,y
0,1525,525
1,1525,525
2,1525,532
3,1520,542
4,1520,554
5,1520,555
6,1520,557
7,1520,557
8,1522,567
9,1522,567
10,1522,570
11,1522,570
12,1525,569
13,1525,569
14,1527,567
15,1529,565
16,1535,570
17,1535,570
18,1535,574
19,1535,565
20,1522,565
21,1522,565
22,1522,565
23,1522,565
24,1522,565
25,1520,559
26,1515,562
27,1510,552
28,1507,542
29,1524,533
30,1540,548
31,1546,530
32,1562,530
33,1561,532
34,1556,540
35,1556,538
36,1551,540
37,1576,542
38,1588,543
39,1579,545
40,1588,510
41,1551,433
42,1473,325
43,1473,325
44,1468,322
45,1452,318
46,1446,315
47,1442,315
48,1437,315
49,1437,315
50,1437,315
51,1478,315
52,1500,311
53,1512,308
54,1513,310
55,1513,305
56,1513,308
57,1513,308
58,1513,308
59,1529,320
60,1534,320
61,1544,323
62,1544,330
63,1534,328
64,1491,362
65,1417,379
66,1397,388
67,1364,401
68,1424,406
69,1449,408
70,1471,410
71,1474,410
72,1478,411
73,1478,410
74,1478,410
75,1478,410
76,1478,410
77,1461,413
78,1446,418
79,1430,420
80,1417,427
81,1408,432
82,1398,435
83,1391,437
84,1391,440
85,1385,445
86,1383,444
87,1383,444
88,1383,442
89,1383,442
90,1383,442
91,1383,442
92,1383,442
93,1383,442
94,1383,442
95,1383,442
96,1397,437
97,1407,437
98,1408,435
99,1718,381
100,1818,376
101,1811,379
102,1806,384
103,1796,389
104,1794,388
105,1794,388
106,1794,388
107,1794,388
108,1794,388
109,1794,388
110,1794,388
111,1794,388
112,1815,384
113,1842,377
114,1840,379
115,1840,381
116,1840,381
117,1840,381
118,1840,383
119,1835,381
120,1837,381
121,1837,381
122,1837,381
123,1837,381
124,1837,381
125,1837,381
126,1837,381
127,1837,381
128,1837,381
129,1837,381
130,1837,381
131,1837,381
132,1837,381
133,1865,293
134,1865,269
135,1865,267
136,1865,267
137,1708,267
138,1733,269
139,1788,267
140,1796,349
141,1796,359
142,1791,364
143,1788,364
144,1786,364
145,1786,364
146,1786,364
147,1786,364
148,1786,366
149,1786,366
150,1786,366
151,1786,366
152,1786,366
153,1786,366
154,1786,366
155,1786,366
156,1786,366
157,1786,366
158,1786,366
159,1786,366
160,1786,366
161,1786,366
162,1786,366
163,1786,366
164,1715,371
165,802,462
166,787,462
167,735,479
168,743,518
169,785,521
170,816,515
171,787,521
172,647,543
173,625,542
174,628,542
175,697,523
176,850,488
177,973,469
178,660,552
179,574,574
180,1058,545
181,1156,535
182,1160,535
183,1468,526
184,1490,525
185,1485,537
186,1490,533
187,1517,521
188,1630,476
189,1642,455
190,1639,444
191,1639,432
192,1601,427
193,1586,425
194,1586,425
195,1581,425
196,1551,467
197,1539,523
198,1537,532
199,1529,537
200,1537,530
201,1535,537
202,1530,526
203,1539,533
204,1539,535
205,1544,532
206,1544,530
207,1544,528
208,1544,528
209,1544,528
210,1544,528
211,1544,528
212,1544,528
213,1539,530
214,1535,525
215,1532,525
216,1532,523
217,1532,523
218,1532,523
219,1532,523
220,1532,523
221,1532,523
222,1532,523
223,1532,523
224,1532,523
225,1532,523
226,1532,523
227,1532,523
228,1529,548
229,1529,552
230,1529,552
231,1529,552
232,1529,552
233,1524,555
234,1520,557
235,1546,445
236,1549,422
237,1562,420
238,1562,415
239,1562,415
240,1564,415
241,1564,415
242,1564,415
243,1564,422
244,1542,435
245,1366,506
246,1176,552
247,845,625
248,845,625
249,882,620
250,950,611
251,960,609
252,960,604
253,960,604
254,960,599
255,960,598
256,960,598
257,960,598
258,960,598
259,960,598
260,960,598
261,960,598
262,960,598
263,960,598
264,960,598
265,960,598
266,960,598
267,987,594
