frame,x,y
0,138,800
1,138,800
2,138,800
3,138,800
4,138,800
5,138,800
6,138,799
7,138,799
8,138,799
9,138,798
10,140,796
11,141,795
12,144,793
13,145,791
14,147,787
15,153,782
16,165,771
17,165,771
18,190,754
19,460,607
20,460,607
21,548,567
22,675,501
23,755,441
24,767,432
25,767,432
26,797,412
27,797,412
28,797,412
29,797,411
30,797,411
31,797,410
32,797,407
33,795,398
34,789,389
35,788,385
36,791,382
37,795,378
38,795,378
39,802,375
40,807,372
41,807,372
42,826,364
43,880,336
44,960,288
45,960,284
46,962,282
47,962,282
48,962,279
49,969,258
50,970,254
51,970,253
52,971,248
53,971,248
54,972,242
55,972,242
56,972,240
57,970,240
58,970,240
59,946,240
60,946,240
61,946,240
62,945,240
63,943,239
64,941,239
65,941,239
66,941,239
67,941,239
68,941,239
69,941,239
70,941,239
71,941,239
72,941,239
73,941,239
74,941,239
75,941,239
76,941,239
77,941,239
78,941,239
79,941,239
80,941,239
81,941,239
82,941,239
83,941,239
84,941,239
85,941,239
86,941,239
87,941,239
88,941,239
89,941,239
90,941,239
91,941,239
92,941,239
93,941,241
94,941,241
95,940,253
96,940,253
97,940,263
98,944,286
99,945,294
100,945,300
101,945,304
102,946,311
103,946,313
104,946,316
105,946,330
106,946,330
107,946,340
108,946,371
109,946,380
110,946,386
111,946,390
112,946,390
113,946,391
114,946,391
115,946,391
116,946,391
117,946,391
118,946,391
119,946,391
120,946,391
121,946,391
122,946,391
123,946,391
124,946,391
125,946,391
126,946,392
127,946,393
128,947,394
129,947,394
130,948,394
131,956,394
132,960,394
133,962,394
134,963,394
135,963,394
136,968,394
137,977,398
138,977,398
139,991,400
140,1011,400
141,1030,400
142,1040,399
143,1051,397
144,1070,396
145,1075,395
146,1075,395
147,1104,395
148,1116,394
149,1128,393
150,1132,393
151,1132,393
152,1134,393
153,1134,393
154,1142,392
155,1150,390
156,1150,390
157,1157,390
158,1161,390
159,1170,389
160,1170,389
161,1171,389
162,1172,388
163,1178,388
164,1178,388
165,1190,386
166,1196,386
167,1197,386
168,1199,386
169,1199,386
170,1200,385
171,1200,385
172,1200,385
173,1200,385
174,1201,385
175,1201,385
176,1202,385
177,1202,385
178,1202,385
179,1201,385
180,1201,385
181,1201,385
182,1201,385
183,1201,385
184,1202,388
185,1206,397
186,1207,404
187,1209,415
188,1209,415
189,1211,426
190,1212,430
191,1212,430
192,1213,435
193,1214,441
194,1214,443
195,1214,446
196,1214,449
197,1214,452
198,1214,454
199,1214,455
200,1214,456
201,1214,458
202,1214,459
203,1214,461
204,1214,461
205,1214,463
206,1214,463
207,1214,464
208,1214,465
209,1214,465
210,1214,466
211,1214,467
212,1214,467
213,1214,467
214,1214,467
215,1214,467
216,1214,467
217,1214,467
218,1214,467
219,1214,467
220,1214,467
221,1214,467
222,1214,467
223,1214,467
224,1214,467
225,1214,467
226,1214,467
227,1214,467
228,1214,467
229,1214,467
230,1214,467
231,1214,467
232,1214,467
233,1214,467
234,1214,467
235,1214,467
236,1214,467
237,1214,467
238,1173,472
239,1117,482
240,1039,493
241,1005,496
242,905,511
243,889,514
244,881,514
245,875,515
246,863,517
247,859,517
248,857,518
249,856,518
250,856,518
251,856,518
252,856,518
253,852,518
254,852,518
255,840,528
256,840,531
257,840,532
258,840,533
259,839,535
260,838,535
261,838,536
262,838,536
263,838,536
264,838,536
265,838,536
266,838,536
267,838,536
268,838,536
269,838,536
270,838,536
271,838,536
272,838,536
273,838,536
274,838,537
275,838,537
276,844,546
277,887,609
278,887,609
279,939,667
280,971,711
281,992,745
282,992,745
283,1032,821
284,1057,866
285,1057,866
286,1072,880
287,1080,885
288,1122,918
289,1123,921
290,1124,924
291,1125,926
292,1125,927
293,1131,933
294,1134,935
295,1136,936
296,1137,936
297,1137,936
298,1137,936
299,1137,937
300,1137,937
301,1137,937
302,1137,936
303,1137,936
304,1137,934
305,1134,920
306,1134,920
307,1132,918
308,1127,912
309,1122,909
310,1120,904
311,1120,903
312,1120,893
313,1120,893
314,1120,888
315,1113,882
316,1112,880
317,1112,875
318,1112,874
319,1112,874
320,1113,868
321,1112,865
322,1112,865
323,1112,864
324,1120,860
325,1130,857
326,1136,853
327,1136,853
328,1137,853
329,1140,852
330,1156,849
331,1161,845
332,1162,844
333,1162,844
334,1162,844
335,1163,844
336,1163,844
337,1164,844
338,1171,838
339,1172,837
340,1173,835
341,1176,832
342,1176,832
343,1179,827
344,1183,822
345,1183,821
346,1183,821
347,1184,820
348,1185,820
349,1185,820
350,1185,820
351,1186,819
352,1186,819
353,1186,819
354,1186,819
355,1186,819
356,1186,819
357,1186,819
358,1186,819
359,1186,819
