frame,x,y
0,950,467
1,950,467
2,950,467
3,950,467
4,950,467
5,943,479
6,941,489
7,943,488
8,271,784
16,415,703
17,1017,581
18,1012,586
19,1009,577
20,1022,540
21,1031,515
22,1028,513
23,1021,493
24,1019,493
25,1021,493
26,1017,491
27,1017,491
28,1029,489
29,1028,489
30,1028,489
31,1088,489
32,1129,510
33,1131,511
34,1121,506
35,1114,501
36,1083,504
37,1190,450
38,1432,306
39,1466,315
40,1520,337
41,1552,349
42,1552,350
43,1571,357
44,1566,362
45,1435,396
46,1422,411
47,1397,423
48,1403,422
49,1452,406
50,1444,399
51,1441,394
52,1441,394
53,1441,394
54,1419,406
55,1413,410
56,1413,410
57,1413,411
58,1413,411
59,1413,411
60,1413,411
61,1412,422
62,1413,422
63,1413,422
64,1410,422
65,1410,422
66,1461,423
67,1505,422
68,1654,403
69,1723,401
70,1745,394
71,1789,398
72,1803,399
73,1801,401
74,1801,398
75,1801,398
76,1771,401
77,1270,466
78,1100,499
79,1044,516
80,1007,528
81,992,547
82,978,560
83,946,589
84,941,594
85,938,592
86,863,572
87,569,444
88,569,444
89,543,427
