frame,x,y
0,325,324
1,324,321
2,324,321
3,324,321
4,324,321
5,324,321
6,324,321
7,324,321
8,324,321
9,323,320
10,310,306
11,296,287
12,271,252
13,247,220
14,235,205
15,226,192
16,223,189
17,223,189
18,223,189
19,223,189
20,223,189
21,223,189
22,223,189
23,223,189
24,223,189
25,223,188
26,219,181
27,215,173
28,211,167
29,205,155
30,202,150
31,201,146
32,200,144
33,200,144
34,200,143
35,200,143
36,200,143
37,200,143
38,200,143
39,200,143
40,200,143
41,200,142
42,199,139
43,198,135
44,196,130
45,195,125
46,195,123
47,194,123
48,194,122
49,194,122
50,194,122
51,194,122
52,194,122
53,194,122
54,194,122
55,194,122
56,194,122
57,194,122
58,194,122
59,194,122
60,194,122
61,194,122
62,194,122
63,194,122
64,194,122
65,194,122
66,194,122
67,194,122
68,194,122
69,194,122
70,194,122
71,194,122
72,194,122
73,194,122
74,194,122
75,194,122
76,194,122
77,194,122
78,194,122
79,194,122
80,194,122
81,194,122
82,194,122
83,194,122
84,194,122
85,194,122
86,194,122
87,194,122
88,194,122
89,194,122
90,194,122
91,194,122
92,194,122
93,194,122
94,195,129
95,204,150
96,219,187
97,238,242
98,257,300
99,267,341
100,289,445
101,292,484
102,293,517
103,293,533
104,293,550
105,293,559
106,291,568
107,289,573
108,283,588
109,282,597
110,281,605
111,280,612
112,280,620
113,280,626
114,279,633
115,279,639
116,277,647
117,277,647
118,277,647
119,277,647
120,277,647
121,277,647
122,277,647
123,277,647
124,277,647
125,277,647
126,277,647
127,277,647
128,277,647
129,277,647
130,277,647
131,277,647
132,277,647
133,277,647
134,277,647
135,277,647
136,277,647
137,277,647
138,278,643
139,285,635
140,316,598
141,336,580
142,349,570
143,361,562
144,368,557
145,371,556
146,372,555
147,372,554
148,372,554
149,372,547
150,367,530
151,364,524
152,363,521
153,362,519
154,361,520
155,357,531
156,347,565
157,330,605
158,315,637
159,305,657
160,297,672
161,294,678
162,293,680
163,293,680
164,293,680
165,293,680
166,293,680
167,293,680
168,293,680
169,293,680
170,293,680
171,293,680
172,293,680
173,293,680
174,293,680
175,293,680
176,293,680
177,293,680
178,293,680
179,293,680
180,293,680
181,293,680
182,293,680
183,293,680
184,293,680
185,293,680
186,293,668
187,301,635
188,310,600
189,318,558
190,338,466
191,359,375
192,373,319
193,406,218
194,413,198
195,419,179
196,424,166
197,428,158
198,430,152
199,432,149
200,433,146
201,435,143
202,435,142
203,435,142
204,435,141
205,436,141
206,437,139
207,437,138
208,437,136
209,437,136
210,437,136
211,437,135
212,437,133
213,437,132
214,437,132
215,437,131
216,437,129
217,436,128
218,436,128
219,436,128
220,435,128
221,435,127
222,435,127
223,435,127
224,435,127
225,435,127
226,435,127
227,435,127
228,435,127
229,435,127
230,435,127
231,435,127
232,435,127
233,435,127
234,435,127
235,435,127
236,435,127
237,435,127
238,435,127
239,435,127
240,435,127
241,435,127
242,435,127
243,435,127
244,435,127
245,435,127
246,435,127
247,435,127
248,435,127
249,435,127
250,435,127
251,435,127
252,435,127
253,435,127
254,435,127
255,435,127
256,435,127
257,435,127
258,435,127
259,435,127
260,435,127
261,435,127
262,435,127
263,435,127
264,435,128
265,435,133
266,432,145
267,429,151
268,422,161
269,414,169
270,406,176
271,398,184
272,392,189
273,382,195
274,376,196
275,376,196
276,366,199
277,353,202
278,349,202
279,345,202
280,338,202
281,329,199
282,318,197
283,305,192
284,296,189
285,282,186
286,276,184
287,269,181
288,263,178
289,259,175
290,255,173
291,250,172
292,247,170
293,232,162
294,221,153
295,208,143
296,199,136
297,188,130
298,183,127
299,182,126
300,179,126
301,177,125
302,175,125
303,169,124
304,167,124
305,166,123
306,165,123
307,165,123
308,165,123
309,165,123
310,165,123
311,164,123
312,164,123
313,163,123
314,162,123
315,161,123
316,161,123
317,160,123
318,156,124
319,155,125
320,154,125
321,154,125
322,153,125
323,152,125
324,151,125
325,149,125
326,149,126
327,149,126
328,148,126
329,147,128
330,147,128
331,146,128
332,146,128
333,146,128
334,146,128
335,146,128
336,146,128
337,146,128
338,146,128
339,146,128
340,146,128
341,146,128
342,146,128
343,146,128
344,146,128
345,146,128
346,146,128
347,146,128
348,146,128
349,146,128
350,146,128
351,146,128
352,146,128
353,146,128
354,146,128
355,146,128
356,146,128
357,146,128
358,146,128
359,146,128
360,146,128
361,146,128
362,146,128
363,146,128
364,146,128
365,146,128
366,146,128
367,146,128
368,146,128
369,146,128
370,146,128
371,146,128
372,146,128
373,146,128
374,146,128
375,146,128
376,146,128
377,146,128
378,146,128
379,146,128
380,146,128
381,146,128
382,146,128
383,146,128
384,146,128
385,146,128
386,146,128
387,146,128
388,146,128
389,146,128
390,146,128
391,146,128
392,146,128
393,146,128
394,146,128
395,146,128
396,147,128
397,149,129
398,152,130
399,155,131
400,161,132
401,166,134
402,173,136
403,191,143
404,191,143
405,203,148
406,209,150
407,211,151
408,213,151
409,214,152
410,215,153
411,217,153
412,218,154
413,219,155
414,221,156
415,222,157
416,223,158
417,224,158
418,224,159
419,224,159
420,225,159
421,225,159
422,225,159
423,225,159
424,225,159
425,226,160
426,226,160
427,226,160
428,226,160
429,226,160
430,226,160
431,226,160
432,226,160
433,226,160
434,226,160
435,226,160
436,226,160
437,226,160
438,226,160
439,226,160
440,226,160
441,226,160
442,226,160
443,226,160
444,226,160
445,226,160
446,226,160
447,226,160
448,226,160
449,226,160
