frame,x,y
0,1569,547
1,1569,545
2,1573,554
3,1598,565
4,1664,750
5,1656,814
6,1652,826
7,1645,818
8,1642,814
9,1640,814
10,1640,823
11,1640,823
12,1683,645
13,1769,337
14,1740,327
15,1715,342
16,1713,340
17,1713,340
18,1713,340
19,1700,352
20,1686,369
21,1678,377
22,1671,388
23,1662,389
24,1654,394
25,1652,394
26,1652,396
27,1652,396
28,1645,415
29,1632,491
30,1671,716
31,1576,735
32,1524,740
33,1507,747
34,1498,757
35,1496,762
36,1398,767
37,1036,618
38,1019,603
39,1033,582
40,1058,586
41,1048,587
42,984,584
43,984,584
44,984,584
45,1552,719
46,1618,758
47,1637,765
48,1649,767
49,1650,765
50,1649,745
51,1623,703
52,1603,658
