frame,x,y
0,1050,365
1,1050,365
2,1050,365
3,1050,365
4,1050,365
5,1050,365
6,1050,365
7,1050,365
8,1050,365
9,1050,365
10,1050,365
11,1050,365
12,1050,365
13,1050,365
14,1050,365
15,1050,365
16,1050,365
17,1050,365
18,1050,365
19,1050,365
20,1050,365
21,1050,365
22,1050,365
23,1050,365
24,1050,365
25,1050,365
26,1054,365
27,1058,360
28,1061,354
29,1063,350
30,1063,347
31,1062,346
32,1062,346
33,1062,346
34,1060,346
35,1050,352
36,1027,365
37,992,384
38,961,399
39,937,407
40,924,408
41,919,408
42,918,408
43,918,408
44,918,408
45,918,408
46,918,408
47,917,408
48,916,410
49,915,415
50,914,416
51,914,416
52,914,416
53,914,416
54,914,416
55,914,416
56,914,417
57,914,417
58,914,417
59,914,417
60,914,417
61,914,417
62,914,417
63,913,417
64,913,417
65,913,417
66,913,417
67,913,417
68,913,417
69,913,417
70,913,417
71,913,417
72,913,417
73,913,417
74,913,417
75,913,417
76,913,417
77,913,417
78,913,417
79,913,417
80,913,417
81,913,417
82,913,417
83,913,417
84,913,417
85,913,417
86,913,417
87,913,417
88,913,417
89,913,417
90,913,417
91,913,417
92,913,417
93,913,417
94,913,417
95,913,417
96,913,417
97,913,417
98,913,417
99,913,417
100,913,417
101,913,417
102,913,417
103,913,417
104,913,417
105,913,417
106,913,417
107,913,417
108,913,417
109,913,417
110,913,417
111,913,417
112,913,417
113,913,417
114,913,417
115,913,417
116,913,417
117,913,417
118,913,417
119,913,417
120,913,417
121,913,417
122,913,417
123,913,417
124,913,417
125,913,417
126,913,417
127,913,417
128,913,417
129,913,417
130,913,417
131,913,417
132,913,417
133,913,417
134,913,417
135,913,417
136,913,417
137,913,417
138,913,417
139,913,417
140,913,417
141,913,417
142,913,417
143,913,417
144,913,417
145,913,417
146,913,417
147,913,417
148,913,417
149,913,417
150,913,417
151,913,417
152,913,417
153,913,417
154,913,417
155,913,417
156,913,417
157,913,417
158,913,417
159,913,417
160,913,417
161,913,417
162,913,417
163,913,417
164,913,417
165,913,417
166,913,417
167,913,417
168,913,417
169,913,417
170,913,417
171,913,417
172,913,417
173,913,417
174,913,417
175,913,417
176,913,417
177,913,417
178,913,417
179,913,417
180,913,417
181,913,417
182,913,417
183,913,417
184,913,417
185,913,417
186,913,417
187,913,417
188,913,417
189,913,417
190,913,417
191,913,417
192,913,417
193,913,417
194,913,417
195,913,417
196,913,417
197,913,417
198,913,417
199,913,417
200,913,417
201,913,417
202,913,417
203,913,417
204,913,417
205,913,417
206,913,417
207,913,417
208,913,417
209,913,417
210,913,417
211,913,417
212,913,417
213,913,417
214,913,417
215,913,417
216,913,417
217,913,417
218,913,417
219,913,417
220,913,417
221,913,417
222,913,417
223,913,417
224,913,417
225,913,417
226,913,417
227,913,417
228,913,417
229,913,417
230,913,417
231,913,417
232,913,417
233,913,417
234,913,417
235,913,417
236,913,417
237,913,417
238,913,417
239,913,417
240,913,417
241,913,417
242,913,417
243,913,417
244,913,417
245,913,417
246,913,417
247,913,417
248,913,417
249,913,417
250,913,417
251,913,417
252,913,417
253,913,417
254,913,417
255,913,417
256,913,417
257,913,417
258,913,417
259,913,417
260,913,417
261,913,417
262,913,417
263,913,417
264,913,417
265,913,417
266,913,417
267,913,417
268,913,417
269,913,417
270,913,417
271,913,417
272,913,417
273,913,417
274,913,417
275,913,417
276,913,417
277,913,417
278,913,417
279,913,417
280,913,417
281,913,417
282,913,417
283,913,417
284,913,417
285,913,417
286,913,417
287,913,417
288,913,417
289,913,417
290,913,417
291,913,417
292,913,417
293,913,417
294,913,417
295,913,417
296,913,417
297,913,417
298,913,417
299,913,417
300,913,417
301,913,417
302,913,417
303,913,417
304,913,417
305,913,417
306,913,417
307,913,417
308,913,417
309,913,417
310,913,417
311,913,417
312,913,417
313,913,417
314,913,417
315,913,417
316,913,417
317,912,423
318,912,425
319,912,426
320,912,426
321,912,427
322,912,427
323,912,429
324,912,431
325,912,432
326,912,434
327,911,438
328,910,444
329,909,449
330,909,454
331,909,455
332,909,455
333,909,455
334,909,455
335,909,455
336,909,455
337,909,455
338,909,455
339,909,455
340,909,455
341,909,455
342,909,455
343,909,455
344,909,455
345,909,455
346,909,455
347,909,455
348,909,455
349,909,455
350,909,455
351,909,455
352,909,455
353,909,455
354,909,455
355,909,455
356,909,455
357,909,455
358,909,455
359,909,455
360,909,455
361,909,455
362,909,455
363,909,455
364,909,455
365,909,455
366,909,455
367,909,455
368,909,455
369,909,455
370,909,455
371,909,455
372,909,455
373,909,455
374,909,455
375,909,455
376,909,455
377,909,455
378,909,455
379,909,455
380,909,455
381,909,455
382,909,455
383,909,455
384,909,455
385,909,455
386,909,455
387,909,455
388,909,455
389,909,455
390,909,455
391,909,455
392,909,455
393,909,455
394,909,455
395,909,455
396,909,455
397,909,455
398,909,455
399,909,455
400,909,455
401,909,455
402,909,455
403,909,455
404,909,455
405,909,455
406,909,455
407,909,455
408,909,455
409,909,455
410,909,455
411,909,455
412,909,455
413,909,455
414,909,455
415,909,455
416,909,455
417,909,455
418,909,455
419,909,455
420,909,455
421,909,455
422,909,455
423,909,455
424,909,455
425,909,455
426,909,455
427,909,455
428,909,455
429,909,455
430,909,455
431,909,455
432,909,455
433,909,455
434,909,455
435,909,455
436,909,455
437,909,455
438,909,455
439,909,455
440,909,455
441,909,455
442,909,455
443,909,455
444,909,455
445,909,455
446,909,455
447,909,455
448,909,455
449,909,455
450,909,455
451,909,455
452,909,455
453,909,455
454,909,455
455,909,455
456,909,455
457,909,455
458,909,455
459,909,455
460,909,455
461,909,455
462,909,455
463,909,455
464,909,455
465,909,455
466,909,455
467,909,455
468,909,455
469,909,455
470,909,455
471,909,455
472,909,455
473,909,455
474,909,455
475,909,455
476,909,455
477,909,455
478,909,455
479,909,455
480,909,455
481,909,455
482,909,455
483,909,455
484,909,455
485,909,455
486,909,455
487,909,455
488,909,455
489,909,455
490,909,455
491,909,455
492,909,455
493,909,455
494,909,455
495,909,455
496,909,455
497,909,455
498,909,455
499,909,455
500,909,455
501,909,455
502,909,455
503,909,455
504,909,455
505,909,455
506,909,455
507,909,455
508,909,455
509,909,455
510,909,455
511,909,455
512,909,455
513,909,455
514,909,455
515,909,455
516,909,455
517,909,455
518,909,455
519,909,455
520,909,455
521,909,455
522,909,455
523,909,455
524,909,455
525,909,455
526,909,455
527,909,455
528,909,455
529,909,455
530,909,455
531,909,455
532,909,455
533,909,455
534,909,455
535,909,455
536,909,455
537,909,455
538,909,455
539,909,455
540,909,455
541,909,455
542,909,455
543,909,455
544,909,455
545,909,455
546,909,455
547,909,455
548,909,455
549,909,455
550,909,455
551,909,455
552,909,455
553,909,455
554,909,455
555,909,455
556,909,455
557,909,456
558,913,462
559,917,469
560,928,485
561,939,500
562,950,520
563,959,548
564,963,583
565,965,618
566,965,654
567,965,686
568,965,688
569,968,747
570,971,774
571,977,792
572,984,804
573,990,810
574,992,812
575,999,816
576,1003,817
577,1010,817
578,1019,816
579,1026,816
580,1032,816
581,1041,823
582,1047,828
583,1051,835
584,1055,843
585,1058,849
586,1058,854
587,1060,858
588,1060,860
589,1060,860
590,1060,860
591,1060,860
592,1060,860
593,1060,860
594,1060,860
595,1060,860
596,1060,860
597,1060,860
598,1060,860
599,1060,860
600,1060,860
601,1060,860
602,1060,860
603,1060,860
604,1060,860
605,1060,860
606,1060,860
607,1060,860
608,1060,860
609,1060,860
610,1060,860
611,1060,860
612,1060,860
613,1060,860
614,1060,860
615,1060,860
616,1060,860
617,1060,860
618,1060,860
619,1060,860
620,1060,860
621,1060,860
622,1060,860
623,1060,860
624,1060,860
625,1060,860
626,1060,860
627,1060,860
628,1060,860
629,1060,860
630,1060,860
631,1060,860
632,1060,860
633,1060,860
634,1060,860
635,1060,860
636,1060,860
637,1060,860
638,1061,853
639,1062,843
640,1062,832
641,1061,822
642,1054,802
643,1046,784
644,1040,768
645,1038,757
646,1038,749
647,1037,746
648,1036,746
649,1036,746
650,1036,746
651,1036,746
652,1036,746
653,1036,746
654,1036,746
655,1036,746
656,1036,746
657,1036,746
658,1036,746
659,1036,746
