frame,x,y
0,1412,741
1,1408,747
2,1408,747
3,1408,741
4,1408,741
5,1408,758
6,1402,824
7,1397,845
8,1397,855
9,1397,858
10,1397,858
11,1391,816
12,1391,799
13,1390,794
14,1390,794
15,1395,799
16,1410,780
17,1444,769
18,1461,747
19,1469,725
20,1474,706
21,1478,687
22,1476,674
23,1476,658
24,1476,658
25,1479,653
26,1479,653
27,1479,653
28,1479,653
29,1479,653
30,1479,653
31,1459,653
32,1437,653
33,1297,582
34,1198,572
35,1002,574
36,989,577
37,972,576
38,963,576
39,962,574
40,955,576
41,902,562
