frame,x,y
0,254,705
1,254,705
2,254,705
3,254,705
4,254,705
5,254,705
6,254,705
7,254,705
8,254,705
9,254,705
10,254,705
11,256,706
12,259,709
13,266,715
14,280,727
15,296,752
16,309,778
17,319,807
18,324,829
19,331,845
20,336,856
21,338,860
22,339,860
23,341,863
24,346,869
25,352,876
26,355,880
27,356,882
28,357,883
29,357,887
30,361,900
31,362,902
32,363,902
33,363,902
34,363,902
35,363,901
36,363,899
37,362,896
38,359,892
39,356,888
40,351,883
41,347,879
42,345,878
43,344,877
44,344,877
45,344,877
46,344,877
47,344,877
48,344,877
49,344,877
50,344,876
51,344,875
52,344,875
53,344,875
54,344,875
55,344,875
56,344,875
57,344,875
58,344,875
59,344,875
60,344,875
61,344,875
62,344,875
63,344,875
64,344,875
65,344,875
66,344,875
67,345,875
68,345,875
69,345,875
70,345,875
71,347,875
72,349,875
73,351,875
74,352,875
75,353,875
76,355,875
77,356,874
78,357,874
79,358,874
80,358,874
81,358,874
82,359,874
83,359,874
84,359,874
85,359,874
86,359,874
87,359,874
88,359,874
89,359,874
90,359,874
91,359,874
92,359,874
93,359,874
94,359,874
95,358,874
96,356,874
97,356,873
98,354,873
99,353,872
100,351,871
101,350,871
102,350,870
103,349,870
104,348,870
105,348,870
106,347,870
107,347,870
108,347,870
109,347,870
110,347,870
111,347,870
112,347,870
113,347,870
114,346,870
115,346,870
116,345,870
117,343,871
118,340,871
119,339,871
120,338,871
121,336,871
122,333,871
123,332,871
124,330,871
125,330,871
126,330,871
127,330,871
128,330,871
129,330,871
130,330,871
131,330,871
132,330,871
133,329,871
134,329,871
135,329,871
136,329,871
137,329,871
138,329,871
139,329,871
140,329,871
141,329,871
142,329,871
143,329,871
144,329,871
145,329,871
146,329,871
147,329,871
148,329,871
149,329,871
150,329,871
151,329,871
152,329,871
153,329,871
154,329,871
155,329,871
156,329,871
157,329,871
158,329,871
159,330,871
160,330,872
161,331,872
162,332,872
163,333,872
164,335,873
165,336,873
166,337,873
167,337,873
168,337,873
169,337,873
170,337,873
171,337,873
172,337,873
173,337,873
174,337,873
175,337,873
176,337,873
177,337,873
178,337,873
179,337,873
180,337,873
181,337,873
182,337,873
183,337,873
184,337,873
185,337,873
186,337,873
187,337,873
188,337,873
189,337,873
190,337,873
191,337,873
192,337,873
193,337,873
194,337,873
195,337,873
196,337,873
197,337,873
198,337,873
199,337,873
200,337,873
201,337,873
202,337,873
203,337,873
204,337,873
205,338,876
206,340,880
207,347,885
208,356,890
209,361,893
210,367,896
211,371,898
212,371,898
213,371,898
214,371,898
215,371,898
216,371,898
217,371,898
218,371,898
219,371,898
220,371,898
221,371,898
222,372,898
223,372,897
224,372,895
225,373,893
226,373,890
227,373,888
228,373,888
229,373,888
230,373,888
231,373,888
232,373,888
233,373,888
234,373,888
235,373,888
236,373,888
237,373,888
238,373,888
239,373,888
240,373,888
241,374,888
242,374,888
243,374,888
244,376,888
245,379,888
246,382,888
247,383,888
248,383,888
249,383,888
250,383,888
251,383,888
252,383,888
253,383,888
254,383,888
255,383,888
256,383,888
257,383,888
258,383,888
259,383,888
260,383,888
261,383,888
262,383,888
263,384,888
264,387,887
265,391,886
266,394,886
267,396,885
268,398,885
269,398,885
270,398,885
271,398,885
272,398,885
273,398,885
274,398,885
275,398,885
276,398,885
277,399,885
278,401,885
279,403,885
280,405,885
281,405,885
282,405,885
283,405,885
284,405,885
285,405,885
286,405,885
287,405,885
288,405,885
289,406,885
290,406,885
291,406,885
292,406,885
293,406,885
294,408,885
295,410,886
296,412,886
297,413,886
298,413,886
299,413,886
300,413,886
301,413,886
302,413,886
303,413,886
304,413,886
305,413,886
306,413,886
307,413,886
308,413,886
309,413,886
310,413,886
311,413,886
312,413,886
313,413,886
314,413,886
315,413,886
316,413,886
317,413,886
318,413,886
319,413,886
320,413,886
321,413,886
322,413,886
323,413,886
324,413,886
325,413,886
326,413,886
327,413,886
328,413,886
329,413,886
330,413,886
331,413,886
332,413,886
333,413,886
334,413,886
335,413,886
336,413,886
337,413,886
338,413,886
339,413,886
340,413,886
341,411,885
342,408,884
343,403,880
344,396,876
345,388,869
346,381,859
347,369,845
348,358,834
349,341,822
350,328,814
351,297,792
352,283,784
353,272,776
354,262,770
355,250,761
356,242,756
357,233,750
358,227,744
359,226,740
360,222,734
361,218,727
362,213,721
363,208,718
364,205,717
365,203,717
366,200,716
367,199,714
368,198,714
369,198,714
370,198,714
371,197,714
372,197,714
373,197,714
374,197,714
375,197,714
376,197,714
377,197,714
378,197,714
379,197,714
380,197,714
381,197,715
382,198,719
383,199,726
384,199,736
385,197,749
386,196,755
387,195,758
388,195,760
389,194,763
390,193,768
391,192,773
392,190,775
393,190,775
394,190,775
395,190,775
396,190,775
397,190,775
398,190,775
399,190,775
400,190,775
401,190,775
402,190,775
403,190,775
404,190,775
405,190,775
406,190,775
407,190,775
408,190,775
409,190,775
410,190,775
411,190,775
412,190,775
413,190,775
414,190,775
415,190,775
416,190,775
417,190,775
418,190,775
419,190,775
420,190,775
421,190,775
422,188,776
423,181,777
424,166,775
425,166,775
426,166,775
427,166,775
428,166,775
429,166,775
430,166,775
431,166,775
432,166,775
433,166,775
434,166,775
435,166,775
436,166,775
437,166,775
438,166,775
439,166,775
440,166,775
441,166,775
442,166,775
443,166,775
444,166,775
445,166,775
446,166,775
447,166,775
448,166,775
449,166,775
450,166,775
451,166,775
452,166,775
453,166,775
454,166,775
455,166,775
456,166,775
457,166,775
458,166,775
459,166,775
460,166,775
461,166,775
462,166,775
463,166,775
464,166,775
465,166,775
466,166,775
467,166,775
468,166,775
469,166,775
470,166,775
471,166,775
472,166,775
473,166,775
474,166,775
475,166,775
476,166,775
477,166,771
478,166,768
479,166,765
480,166,765
481,166,766
482,167,768
483,169,769
484,171,770
485,173,771
486,174,771
487,174,771
488,174,770
489,175,767
490,176,764
491,177,762
492,177,761
493,177,760
494,176,760
495,176,759
496,176,758
497,176,757
498,175,756
499,175,755
500,175,755
501,176,754
502,176,754
503,176,753
504,176,753
505,176,753
506,176,753
507,176,752
508,176,752
509,176,752
510,176,752
511,176,752
512,176,752
513,176,752
514,176,752
515,176,752
516,176,752
517,176,752
518,176,752
519,176,752
520,176,752
521,176,752
522,176,752
523,176,752
524,176,752
525,176,752
526,176,752
527,176,752
528,176,752
529,176,752
530,176,752
531,176,752
532,176,752
533,176,752
534,176,751
535,176,750
536,176,750
537,176,750
538,176,750
539,176,750
540,176,749
541,176,749
542,176,749
543,176,749
544,176,749
545,176,749
546,176,749
547,176,749
548,176,749
549,176,749
550,176,749
551,176,749
552,176,749
553,176,749
554,176,749
555,176,749
556,176,749
557,176,749
558,176,749
559,176,749
560,176,749
561,176,749
562,176,749
563,176,749
564,176,749
565,176,749
566,176,749
567,176,749
568,176,749
569,176,749
570,176,749
571,176,749
572,176,749
573,176,749
574,176,749
575,176,749
576,176,749
577,176,749
578,176,749
579,176,749
580,176,749
581,176,749
582,176,749
583,176,749
584,176,749
585,176,749
586,176,749
587,176,749
588,176,749
589,176,749
590,176,749
591,176,749
592,176,749
593,176,749
594,176,749
595,176,749
596,176,749
597,176,749
598,176,749
599,176,749
600,176,749
601,176,749
602,176,749
603,176,749
604,176,749
605,176,749
606,176,749
607,176,749
608,176,749
609,176,749
610,176,749
611,176,749
612,176,749
613,176,749
614,176,749
615,176,749
616,176,749
617,176,749
618,176,749
619,176,749
620,176,749
621,176,749
622,176,749
623,176,749
624,176,749
625,176,749
626,176,749
627,176,749
628,176,749
629,176,749
630,176,749
631,176,749
632,176,749
633,176,749
634,176,749
635,176,749
636,176,749
637,176,749
638,176,750
639,176,750
640,176,750
641,176,750
642,176,750
643,176,750
644,176,750
645,176,750
646,176,750
647,176,750
648,176,750
649,176,750
650,176,750
651,176,750
652,176,750
653,176,750
654,176,750
655,176,750
656,176,750
657,176,750
658,176,750
659,175,750
