frame,x,y
0,1750,179
1,1723,171
2,1667,212
3,1656,222
4,1654,220
5,1652,222
6,1652,222
7,1650,222
8,1652,222
9,1654,218
10,1654,222
11,1654,222
12,1605,320
13,1573,377
14,1566,391
15,1566,386
16,1554,323
17,1552,313
18,1459,335
19,1410,327
20,1256,298
21,1224,281
22,1226,279
23,1119,438
24,1006,642
25,1009,652
26,1209,521
27,1485,394
28,1576,352
29,1628,281
30,1632,264
31,1635,237
32,1630,229
33,1632,227
34,1632,227
35,1612,240
36,1532,295
37,1227,427
38,1041,506
39,977,525
40,963,533
41,962,535
42,960,533
43,958,535
44,958,538
45,950,543
46,946,543
47,950,540
48,953,533
49,953,532
50,951,532
51,958,533
52,982,526
53,1022,518
54,1066,506
55,1065,506
56,1063,506
57,1063,506
58,1063,506
59,1061,508
60,1061,508
61,1058,508
62,1041,520
63,1019,542
64,1016,545
65,1016,545
66,1016,545
67,1044,542
68,1038,542
69,1033,532
