frame,x,y
0,647,103
1,638,103
2,589,96
3,589,95
4,589,96
5,589,96
6,620,173
7,586,257
8,498,271
9,482,261
10,587,251
11,587,240
12,603,223
13,608,220
14,608,223
15,608,223
16,687,317
17,689,317
18,669,355
19,662,403
20,677,430
21,689,464
22,687,466
23,687,467
24,687,467
25,687,467
26,747,530
27,743,550
28,743,554
29,747,562
30,747,564
31,752,569
32,752,569
33,752,569
34,763,596
35,765,603
36,765,608
37,767,608
38,767,608
39,767,608
40,780,599
41,784,576
42,785,574
43,785,574
44,789,576
45,791,586
46,787,591
47,789,592
48,789,594
49,789,599
50,787,603
51,787,604
52,787,606
53,787,601
54,792,599
55,794,594
56,794,594
57,794,594
58,794,594
59,794,594
60,794,594
61,792,594
62,792,594
63,792,594
64,792,594
65,792,594
66,792,594
67,792,594
68,791,594
69,791,594
70,791,594
71,791,594
72,791,594
73,791,594
74,791,594
75,791,594
76,791,594
77,791,592
78,791,594
79,791,591
80,791,618
81,804,653
82,799,660
83,799,660
84,799,660
85,799,660
86,816,636
87,884,569
88,926,543
89,924,543
90,933,581
91,933,601
92,933,604
93,933,604
94,933,604
95,933,604
96,931,604
97,931,606
98,936,594
99,936,591
